user_id,variant,visit_date,device,channel,country,session_seconds,clicked,converted,revenue
U003212,B,2025-12-08,desktop,organic,NL,377,0,0,0.0
U003213,B,2025-12-29,mobile,organic,ES,458,0,0,0.0
U003214,B,2026-01-20,mobile,paid_search,GB,547,0,0,0.0
U003215,B,2025-12-18,desktop,referral,ZA,416,0,0,0.0
U003216,A,2025-12-13,mobile,paid_search,NL,271,0,0,0.0
U003217,A,2025-12-26,desktop,referral,ZA,683,0,0,0.0
U003218,A,2026-01-14,mobile,referral,ZA,31,0,0,0.0
U003219,B,2025-12-15,desktop,email,GB,553,0,1,61.4
U003220,B,2025-12-12,tablet,email,ZA,643,0,0,0.0
U003221,A,2026-01-02,desktop,paid_search,GB,691,0,0,0.0
U003222,B,2026-01-20,desktop,organic,DE,261,0,0,0.0
U003223,A,2025-12-07,mobile,social,DE,149,0,0,0.0
U003224,A,2026-01-18,desktop,paid_search,ZA,796,0,0,0.0
U003225,A,2026-01-13,desktop,organic,ES,228,1,0,0.0
U003226,B,2026-01-24,desktop,email,ZA,562,0,1,95.07
U003227,A,2026-01-05,desktop,email,ZA,780,0,0,0.0
U003228,B,2026-01-19,mobile,email,ZA,578,0,0,0.0
U003229,A,2026-01-30,mobile,email,ZA,349,0,1,39.15
U003230,A,2025-12-11,mobile,social,ZA,10,0,0,0.0
U003231,B,2025-12-30,desktop,organic,DE,565,0,0,0.0
U003232,B,2025-12-16,desktop,organic,FR,432,0,0,0.0
U003233,B,2025-12-05,desktop,organic,ZA,205,0,0,0.0
U003234,B,2026-01-05,mobile,organic,GB,608,0,0,0.0
U003235,B,2025-12-11,mobile,organic,ZA,430,0,0,0.0
U003236,A,2026-01-07,desktop,paid_search,ZA,470,1,0,0.0
U003237,A,2026-01-21,mobile,referral,FR,518,0,0,0.0
U003238,A,2026-01-22,desktop,organic,ES,598,1,0,0.0
U003239,B,2025-12-24,mobile,organic,GB,577,1,0,0.0
U003240,B,2025-12-30,mobile,organic,ZA,272,1,0,0.0
U003241,B,2026-01-16,mobile,social,ES,431,0,0,0.0
U003242,B,2026-01-29,desktop,paid_search,GB,545,1,0,0.0
U003243,B,2025-12-15,mobile,referral,DE,535,0,0,0.0
U003244,B,2026-01-10,mobile,paid_search,GB,384,0,0,0.0
U003245,A,2026-01-06,mobile,email,ZA,106,0,0,0.0
U003246,B,2026-01-18,mobile,social,ZA,72,0,0,0.0
U003247,B,2026-01-15,mobile,paid_search,ES,464,0,0,0.0
U003248,A,2026-01-24,mobile,organic,ZA,440,0,0,0.0
U003249,B,2025-12-20,mobile,organic,ES,411,1,1,89.37
U003250,B,2025-12-15,desktop,email,DE,390,0,0,0.0
U003251,B,2025-12-30,desktop,paid_search,GB,524,0,0,0.0
U003252,A,2026-01-11,desktop,referral,FR,601,0,0,0.0
U003253,B,2026-01-10,desktop,email,ZA,376,0,0,0.0
U003254,B,2026-01-16,mobile,social,ES,269,0,1,115.4
U003255,B,2026-01-24,mobile,organic,NL,469,0,0,0.0
U003256,A,2025-12-06,tablet,paid_search,NL,396,1,0,0.0
U003257,B,2026-01-27,tablet,social,FR,332,0,0,0.0
U003258,A,2026-01-06,mobile,organic,GB,316,0,0,0.0
U003259,A,2025-12-10,mobile,social,ZA,380,0,0,0.0
U003260,A,2026-01-13,mobile,organic,ZA,539,0,0,0.0
U003261,B,2025-12-23,desktop,organic,GB,730,1,0,0.0
U003262,B,2026-01-25,mobile,organic,ZA,439,0,0,0.0
U003263,B,2026-01-25,mobile,paid_search,GB,697,0,0,0.0
U003264,A,2026-01-06,desktop,paid_search,GB,712,1,0,0.0
U003265,B,2025-12-29,mobile,social,ZA,453,0,0,0.0
U003266,B,2025-12-27,mobile,email,ZA,695,0,0,0.0
U003267,A,2025-12-13,desktop,email,ZA,341,0,0,0.0
U003268,A,2025-12-02,desktop,social,NL,433,0,0,0.0
U003269,A,2026-01-09,mobile,organic,ZA,570,0,0,0.0
U003270,A,2025-12-20,mobile,paid_search,ZA,93,0,0,0.0
U003271,A,2026-01-03,desktop,paid_search,ZA,634,1,0,0.0
U003272,B,2026-01-18,desktop,social,ZA,437,0,0,0.0
U003273,A,2025-12-16,tablet,paid_search,ES,252,0,0,0.0
U003274,B,2026-01-30,mobile,paid_search,ES,647,1,1,64.17
U003275,B,2025-12-09,mobile,organic,ZA,512,1,0,0.0
U003276,B,2026-01-15,desktop,paid_search,ES,431,0,0,0.0
U003277,A,2026-01-03,desktop,organic,NL,583,0,0,0.0
U003278,A,2025-12-11,desktop,paid_search,FR,334,0,0,0.0
U003279,A,2025-12-20,mobile,organic,ZA,207,0,0,0.0
U003280,A,2025-12-02,mobile,email,ZA,598,0,1,187.26
U003281,A,2025-12-11,desktop,email,ZA,674,0,0,0.0
U003282,A,2026-01-03,mobile,organic,NL,89,1,0,0.0
U003283,A,2025-12-09,desktop,organic,FR,195,0,0,0.0
U003284,B,2025-12-17,mobile,social,ZA,424,0,0,0.0
U003285,A,2026-01-17,mobile,referral,ZA,33,0,0,0.0
U003286,B,2025-12-10,desktop,email,ZA,809,1,1,43.71
U003287,A,2025-12-29,tablet,organic,ZA,531,0,0,0.0
U003288,A,2026-01-15,mobile,email,ZA,438,0,0,0.0
U003289,A,2026-01-24,tablet,email,ZA,250,0,1,171.32
U003290,A,2026-01-16,desktop,organic,ZA,274,0,1,68.02
U003291,B,2025-12-13,desktop,paid_search,GB,733,0,0,0.0
U003292,B,2026-01-28,mobile,organic,GB,236,0,0,0.0
U003293,A,2026-01-08,mobile,organic,FR,362,0,0,0.0
U003294,B,2025-12-08,tablet,referral,ES,371,0,0,0.0
U003295,B,2025-12-11,mobile,organic,ZA,578,0,1,73.51
U003296,B,2026-01-20,desktop,email,ZA,896,0,0,0.0
U003297,B,2025-12-17,mobile,email,ZA,448,0,0,0.0
U003298,A,2026-01-08,tablet,organic,GB,400,0,0,0.0
U003299,A,2026-01-03,desktop,email,NL,797,0,0,0.0
U003300,B,2026-01-11,mobile,organic,ZA,615,0,0,0.0
U003301,B,2026-01-16,mobile,organic,DE,449,0,0,0.0
U003302,A,2025-12-09,mobile,organic,GB,161,0,0,0.0
U003303,A,2025-12-03,mobile,social,ZA,624,0,0,0.0
U003304,B,2025-12-04,desktop,email,ZA,440,1,0,0.0
U003305,B,2025-12-26,mobile,organic,GB,356,0,0,0.0
U003306,A,2025-12-01,desktop,paid_search,ZA,750,0,0,0.0
U003307,B,2025-12-18,mobile,organic,ZA,571,0,0,0.0
U003308,B,2026-01-11,desktop,paid_search,DE,633,0,0,0.0
U003309,B,2026-01-20,mobile,paid_search,ES,407,0,0,0.0
U003310,A,2025-12-03,desktop,organic,DE,642,0,0,0.0
U003311,A,2026-01-23,mobile,organic,NL,339,0,0,0.0
U003312,A,2026-01-23,desktop,organic,ZA,139,0,0,0.0
U003313,A,2026-01-01,mobile,email,FR,559,0,0,0.0
U003314,A,2026-01-06,mobile,organic,ES,608,0,1,71.11
U003315,A,2026-01-19,desktop,social,FR,459,0,0,0.0
U003316,A,2025-12-13,mobile,social,GB,231,1,0,0.0
U003317,A,2025-12-16,desktop,social,ZA,275,0,0,0.0
U003318,A,2026-01-18,mobile,organic,DE,571,0,0,0.0
U003319,A,2025-12-04,mobile,organic,ZA,94,0,0,0.0
U003320,B,2025-12-21,mobile,organic,FR,394,0,0,0.0
U003321,B,2025-12-04,desktop,referral,ZA,137,0,0,0.0
U003322,B,2026-01-13,mobile,organic,ZA,100,0,0,0.0
U003323,B,2026-01-24,mobile,organic,GB,56,0,0,0.0
U003324,A,2025-12-06,desktop,social,FR,446,0,0,0.0
U003325,B,2026-01-09,tablet,referral,ES,691,1,0,0.0
U003326,B,2025-12-21,mobile,referral,NL,421,0,0,0.0
U003327,B,2026-01-10,desktop,referral,GB,122,1,0,0.0
U003328,B,2025-12-05,desktop,social,DE,517,1,0,0.0
U003329,A,2025-12-28,tablet,organic,ZA,106,0,0,0.0
U003330,B,2025-12-23,desktop,paid_search,GB,212,0,0,0.0
U003331,A,2026-01-28,tablet,organic,FR,74,1,0,0.0
U003332,B,2025-12-27,desktop,social,FR,717,0,0,0.0
U003333,B,2026-01-04,mobile,organic,FR,420,0,0,0.0
U003334,A,2026-01-03,mobile,referral,GB,568,0,0,0.0
U003335,B,2025-12-23,tablet,referral,ZA,428,1,0,0.0
U003336,A,2025-12-26,desktop,paid_search,ZA,649,1,0,0.0
U003337,A,2026-01-01,mobile,organic,DE,587,1,0,0.0
U003338,B,2025-12-29,mobile,organic,ZA,450,0,0,0.0
U003339,A,2026-01-16,desktop,organic,DE,151,0,0,0.0
U003340,B,2026-01-08,mobile,referral,GB,676,0,0,0.0
U003341,B,2025-12-14,mobile,social,ZA,496,0,0,0.0
U003342,A,2026-01-02,desktop,paid_search,ZA,749,0,1,77.9
U003343,A,2025-12-23,desktop,social,NL,274,0,0,0.0
U003344,A,2026-01-10,desktop,organic,ES,70,0,0,0.0
U003345,B,2025-12-28,mobile,social,ZA,470,0,0,0.0
U003346,B,2025-12-07,mobile,email,GB,766,1,0,0.0
U003347,A,2026-01-05,mobile,organic,NL,167,0,0,0.0
U003348,B,2026-01-22,mobile,organic,DE,370,0,0,0.0
U003349,B,2026-01-17,desktop,email,DE,751,0,0,0.0
U003350,A,2026-01-03,mobile,organic,GB,421,0,0,0.0
U003351,B,2025-12-19,mobile,organic,DE,48,1,1,60.2
U003352,A,2025-12-20,desktop,organic,ZA,347,0,0,0.0
U003353,B,2025-12-27,mobile,organic,FR,176,0,0,0.0
U003354,A,2025-12-07,mobile,social,ZA,355,0,0,0.0
U003355,A,2025-12-01,mobile,organic,ZA,313,1,0,0.0
U003356,A,2026-01-24,desktop,referral,ZA,214,0,0,0.0
U003357,A,2025-12-17,mobile,paid_search,DE,560,0,0,0.0
U003358,A,2026-01-15,mobile,organic,ZA,613,1,0,0.0
U003359,A,2025-12-18,mobile,paid_search,DE,454,0,0,0.0
U003360,A,2026-01-09,mobile,paid_search,NL,366,0,1,47.89
U003361,B,2026-01-14,mobile,organic,DE,422,0,1,171.64
U003362,A,2025-12-05,mobile,organic,ES,132,0,1,44.4
U003363,B,2026-01-10,mobile,organic,ZA,144,0,0,0.0
U003364,B,2025-12-01,mobile,organic,GB,114,0,0,0.0
U003365,B,2026-01-23,mobile,paid_search,FR,208,0,0,0.0
U003366,B,2026-01-08,mobile,organic,GB,593,0,0,0.0
U003367,A,2025-12-03,mobile,organic,ZA,91,0,0,0.0
U003368,B,2026-01-24,mobile,organic,ZA,370,0,0,0.0
U003369,A,2025-12-21,desktop,paid_search,DE,150,0,0,0.0
U003370,A,2026-01-06,desktop,social,NL,428,0,0,0.0
U003371,A,2025-12-14,mobile,organic,ZA,382,0,0,0.0
U003372,A,2025-12-09,tablet,organic,ZA,551,0,1,136.1
U003373,A,2025-12-14,desktop,referral,ZA,763,0,0,0.0
U003374,B,2025-12-01,desktop,organic,DE,334,0,0,0.0
U003375,A,2025-12-12,desktop,paid_search,ZA,125,0,0,0.0
U003376,B,2025-12-23,mobile,organic,DE,66,0,0,0.0
U003377,A,2025-12-06,desktop,organic,ZA,673,0,0,0.0
U003378,A,2025-12-07,mobile,organic,ZA,315,1,0,0.0
U003379,A,2026-01-03,mobile,paid_search,NL,501,0,0,0.0
U003380,B,2026-01-03,mobile,organic,DE,435,0,1,30.85
U003381,B,2026-01-21,mobile,email,GB,370,0,0,0.0
U003382,A,2025-12-13,desktop,social,ES,484,1,0,0.0
U003383,A,2026-01-06,desktop,paid_search,ZA,220,1,0,0.0
U003384,A,2025-12-19,mobile,referral,GB,626,0,0,0.0
U003385,A,2026-01-12,desktop,organic,DE,555,0,0,0.0
U003386,A,2026-01-06,tablet,paid_search,DE,318,0,1,178.38
U003387,A,2026-01-09,desktop,paid_search,ZA,806,1,0,0.0
U003388,A,2026-01-17,desktop,email,GB,281,0,0,0.0
U003389,B,2026-01-14,desktop,organic,GB,230,0,0,0.0
U003390,B,2026-01-24,mobile,social,ES,230,0,0,0.0
U003391,B,2026-01-05,mobile,organic,FR,267,0,0,0.0
U003392,A,2026-01-18,mobile,paid_search,GB,129,1,0,0.0
U003393,B,2025-12-31,desktop,social,GB,186,0,0,0.0
U003394,A,2026-01-21,mobile,paid_search,ES,452,0,0,0.0
U003395,B,2026-01-04,desktop,paid_search,ZA,535,0,0,0.0
U003396,B,2025-12-15,mobile,organic,DE,506,0,0,0.0
U003397,B,2025-12-26,mobile,email,ES,471,1,0,0.0
U003398,B,2025-12-22,mobile,referral,GB,74,1,0,0.0
U003399,B,2026-01-20,desktop,email,FR,270,1,1,145.84
U003400,A,2025-12-17,desktop,referral,FR,756,1,0,0.0
U003401,B,2025-12-01,mobile,email,GB,827,1,0,0.0
U003402,B,2025-12-25,desktop,email,FR,776,1,0,0.0
U003403,A,2025-12-04,mobile,organic,ZA,497,0,0,0.0
U003404,B,2026-01-24,desktop,organic,ZA,487,0,0,0.0
U003405,A,2026-01-03,mobile,social,ZA,233,0,0,0.0
U003406,B,2025-12-08,mobile,organic,DE,248,0,0,0.0
U003407,A,2026-01-18,mobile,email,DE,557,1,0,0.0
U003408,B,2025-12-05,mobile,paid_search,ZA,307,0,0,0.0
U003409,A,2026-01-06,desktop,email,ES,401,1,0,0.0
U003410,B,2026-01-21,mobile,organic,GB,636,0,0,0.0
U003411,B,2026-01-09,mobile,social,ZA,190,0,0,0.0
U003412,B,2025-12-17,mobile,paid_search,FR,374,0,0,0.0
U003413,B,2026-01-02,mobile,referral,ZA,336,0,0,0.0
U003414,A,2025-12-17,mobile,email,ZA,698,0,0,0.0
U003415,A,2025-12-23,mobile,email,FR,764,0,0,0.0
U003416,A,2025-12-31,tablet,organic,ES,626,0,1,136.76
U003417,B,2025-12-16,mobile,organic,ZA,426,0,1,46.79
U003418,A,2025-12-20,mobile,social,ZA,325,0,0,0.0
U003419,B,2025-12-30,desktop,email,ES,776,0,0,0.0
U003420,B,2025-12-21,desktop,organic,ES,231,0,0,0.0
U003421,A,2025-12-05,mobile,organic,GB,486,1,0,0.0
U003422,A,2025-12-23,mobile,email,NL,179,1,0,0.0
U003423,A,2026-01-24,mobile,organic,FR,576,1,0,0.0
U003424,A,2026-01-17,tablet,email,DE,336,0,0,0.0
U003425,B,2025-12-15,tablet,social,ZA,171,0,0,0.0
U003426,A,2025-12-11,desktop,organic,GB,448,0,0,0.0
U003427,A,2025-12-09,mobile,paid_search,NL,640,1,0,0.0
U003428,B,2025-12-05,mobile,email,GB,597,0,0,0.0
U003429,A,2025-12-11,desktop,email,GB,360,1,0,0.0
U003430,B,2025-12-03,mobile,paid_search,DE,318,1,0,0.0
U003431,A,2025-12-04,mobile,paid_search,ES,193,0,1,146.3
U003432,B,2025-12-01,desktop,organic,ZA,276,0,0,0.0
U003433,A,2025-12-14,mobile,referral,FR,164,0,0,0.0
U003434,B,2025-12-08,desktop,email,ZA,676,0,0,0.0
U003435,A,2026-01-13,mobile,organic,NL,280,0,0,0.0
U003436,A,2025-12-02,mobile,paid_search,ZA,515,1,0,0.0
U003437,A,2026-01-17,mobile,organic,ZA,691,1,0,0.0
U003438,A,2026-01-30,mobile,email,GB,676,0,0,0.0
U003439,A,2026-01-22,mobile,paid_search,NL,743,0,0,0.0
U003440,B,2026-01-19,mobile,organic,ZA,359,0,0,0.0
U003441,B,2025-12-09,desktop,referral,ES,446,0,0,0.0
U003442,A,2025-12-29,desktop,organic,ES,197,0,0,0.0
U003443,B,2025-12-12,tablet,email,DE,728,0,1,197.61
U003444,B,2026-01-22,mobile,paid_search,GB,284,0,0,0.0
U003445,B,2025-12-26,mobile,organic,GB,564,0,0,0.0
U003446,A,2026-01-28,tablet,social,DE,586,0,0,0.0
U003447,A,2026-01-21,desktop,social,NL,250,0,0,0.0
U003448,B,2025-12-22,tablet,email,DE,530,1,0,0.0
U003449,A,2025-12-27,mobile,paid_search,DE,143,0,0,0.0
U003450,B,2026-01-21,mobile,organic,ZA,359,0,0,0.0
U003451,A,2025-12-17,mobile,social,ZA,418,0,0,0.0
U003452,B,2026-01-03,mobile,social,ZA,109,0,0,0.0
U003453,A,2026-01-19,mobile,organic,GB,404,1,0,0.0
U003454,A,2025-12-30,mobile,email,ZA,660,0,0,0.0
U003455,B,2025-12-15,mobile,referral,GB,419,0,0,0.0
U003456,B,2026-01-16,desktop,paid_search,DE,753,0,0,0.0
U003457,B,2026-01-14,mobile,organic,FR,245,0,0,0.0
U003458,B,2026-01-26,mobile,organic,NL,545,0,0,0.0
U003459,B,2026-01-25,desktop,paid_search,DE,692,0,0,0.0
U003460,B,2025-12-04,desktop,social,ZA,54,0,0,0.0
U003461,B,2026-01-09,desktop,referral,DE,389,0,0,0.0
U003462,B,2025-12-17,desktop,organic,ZA,151,0,0,0.0
U003463,A,2025-12-28,mobile,email,ES,434,0,0,0.0
U003464,B,2026-01-06,mobile,paid_search,ES,336,0,0,0.0
U003465,B,2026-01-28,desktop,organic,DE,637,0,0,0.0
U003466,B,2025-12-28,mobile,social,GB,217,0,0,0.0
U003467,B,2025-12-05,mobile,paid_search,ES,302,0,0,0.0
U003468,B,2025-12-14,mobile,paid_search,DE,576,0,1,189.82
U003469,B,2025-12-13,mobile,organic,DE,523,0,0,0.0
U003470,B,2025-12-10,mobile,email,GB,350,0,0,0.0
U003471,B,2026-01-08,mobile,referral,ZA,64,0,0,0.0
U003472,B,2025-12-09,tablet,email,GB,319,1,0,0.0
U003473,B,2026-01-21,mobile,email,ZA,756,1,1,48.08
U003474,A,2026-01-01,mobile,paid_search,DE,148,0,0,0.0
U003475,A,2026-01-14,mobile,referral,ES,172,1,0,0.0
U003476,A,2025-12-05,mobile,referral,ZA,389,0,0,0.0
U003477,B,2025-12-08,desktop,organic,DE,804,1,0,0.0
U003478,A,2026-01-16,desktop,organic,GB,136,0,0,0.0
U003479,A,2026-01-25,mobile,referral,DE,691,0,1,81.79
U003480,A,2026-01-05,desktop,organic,ZA,359,0,0,0.0
U003481,A,2025-12-22,mobile,referral,ZA,360,0,0,0.0
U003482,A,2026-01-04,desktop,email,ES,422,1,0,0.0
U003483,B,2026-01-06,desktop,organic,DE,474,1,1,161.77
U003484,A,2026-01-06,mobile,email,NL,259,0,0,0.0
U003485,A,2026-01-13,mobile,organic,GB,365,0,0,0.0
U003486,A,2026-01-08,mobile,email,ES,176,1,0,0.0
U003487,A,2025-12-03,mobile,paid_search,ZA,434,1,0,0.0
U003488,A,2025-12-11,desktop,paid_search,FR,745,0,0,0.0
U003489,A,2026-01-17,desktop,social,FR,223,0,0,0.0
U003490,A,2026-01-24,mobile,organic,ZA,197,0,0,0.0
U003491,A,2026-01-05,mobile,organic,ZA,494,0,0,0.0
U003492,A,2025-12-04,mobile,email,ZA,682,0,0,0.0
U003493,B,2026-01-29,mobile,paid_search,ZA,782,0,0,0.0
U003494,A,2025-12-06,tablet,organic,ES,599,0,0,0.0
U003495,B,2025-12-24,mobile,organic,FR,297,0,1,119.73
U003496,B,2026-01-22,mobile,paid_search,NL,367,1,0,0.0
U003497,B,2025-12-22,mobile,paid_search,GB,548,0,0,0.0
U003498,B,2025-12-01,mobile,social,FR,273,0,0,0.0
U003499,B,2025-12-04,tablet,organic,ES,588,0,0,0.0
U003500,A,2025-12-20,mobile,paid_search,FR,244,0,0,0.0
U003501,A,2026-01-16,mobile,email,GB,238,1,0,0.0
U003502,B,2025-12-05,desktop,referral,ZA,496,0,1,60.89
U003503,B,2026-01-11,mobile,organic,GB,611,0,0,0.0
U003504,A,2026-01-07,mobile,social,NL,280,0,0,0.0
U003505,B,2026-01-13,desktop,organic,GB,78,0,0,0.0
U003506,B,2026-01-13,mobile,organic,GB,141,0,0,0.0
U003507,B,2026-01-13,mobile,social,ZA,192,0,0,0.0
U003508,B,2025-12-04,mobile,organic,ZA,250,0,0,0.0
U003509,A,2025-12-29,mobile,paid_search,ZA,392,1,1,184.71
U003510,A,2026-01-29,desktop,referral,ZA,536,0,0,0.0
U003511,B,2025-12-02,desktop,organic,ZA,491,0,0,0.0
U003512,B,2026-01-29,desktop,email,DE,134,0,0,0.0
U003513,B,2025-12-31,mobile,email,DE,417,0,0,0.0
U003514,B,2026-01-29,mobile,organic,DE,349,0,0,0.0
U003515,A,2025-12-20,mobile,email,ZA,536,0,0,0.0
U003516,B,2026-01-12,desktop,organic,ZA,355,0,0,0.0
U003517,A,2025-12-03,tablet,social,NL,128,0,0,0.0
U003518,B,2025-12-15,desktop,social,FR,505,0,0,0.0
U003519,A,2026-01-13,desktop,email,ZA,715,0,1,175.01
U003520,A,2026-01-12,mobile,organic,ZA,420,0,0,0.0
U003521,A,2026-01-09,mobile,organic,ES,365,0,0,0.0
U003522,B,2026-01-13,mobile,organic,ZA,598,0,0,0.0
U003523,A,2025-12-17,mobile,organic,ZA,471,0,0,0.0
U003524,B,2025-12-06,desktop,organic,FR,518,0,0,0.0
U003525,A,2026-01-13,mobile,paid_search,DE,445,0,0,0.0
U003526,A,2026-01-22,mobile,organic,DE,73,0,0,0.0
U003527,B,2026-01-11,mobile,referral,DE,60,0,0,0.0
U003528,B,2025-12-17,mobile,paid_search,ES,735,1,0,0.0
U003529,A,2026-01-22,mobile,paid_search,NL,605,0,0,0.0
U003530,A,2025-12-05,desktop,social,GB,342,0,0,0.0
U003531,A,2025-12-12,mobile,referral,ES,513,0,0,0.0
U003532,B,2026-01-20,desktop,organic,GB,542,0,0,0.0
U003533,B,2025-12-23,desktop,email,NL,634,0,0,0.0
U003534,B,2025-12-30,mobile,paid_search,GB,563,0,0,0.0
U003535,A,2025-12-29,desktop,referral,ZA,68,0,0,0.0
U003536,A,2026-01-29,mobile,email,ZA,151,0,0,0.0
U003537,A,2025-12-30,mobile,referral,ES,615,0,0,0.0
U003538,A,2026-01-08,mobile,organic,ZA,560,0,0,0.0
U003539,B,2025-12-28,desktop,email,GB,259,0,0,0.0
U003540,B,2026-01-14,tablet,social,ZA,531,0,0,0.0
U003541,A,2025-12-21,tablet,organic,ZA,191,0,0,0.0
U003542,A,2025-12-14,desktop,referral,ZA,778,1,0,0.0
U003543,B,2025-12-19,mobile,social,GB,208,0,0,0.0
U003544,B,2025-12-14,mobile,organic,DE,210,0,0,0.0
U003545,B,2025-12-04,desktop,paid_search,ZA,498,0,0,0.0
U003546,A,2025-12-15,mobile,organic,NL,101,0,0,0.0
U003547,B,2026-01-05,desktop,organic,ZA,309,0,0,0.0
U003548,A,2025-12-03,desktop,organic,ES,378,0,0,0.0
U003549,B,2025-12-20,mobile,paid_search,ZA,621,0,1,50.64
U003550,A,2026-01-12,mobile,email,NL,684,0,0,0.0
U003551,B,2026-01-18,desktop,organic,ZA,93,0,0,0.0
U003552,B,2025-12-19,mobile,paid_search,NL,601,0,0,0.0
U003553,B,2026-01-12,desktop,organic,ZA,571,0,0,0.0
U003554,A,2026-01-02,tablet,paid_search,DE,386,0,1,51.58
U003555,B,2026-01-22,mobile,email,ZA,801,0,0,0.0
U003556,B,2025-12-12,mobile,email,NL,586,0,0,0.0
U003557,A,2025-12-22,mobile,paid_search,FR,548,1,1,98.66
U003558,B,2026-01-12,desktop,organic,ZA,510,0,0,0.0
U003559,A,2026-01-18,desktop,organic,ZA,399,0,0,0.0
U003560,B,2025-12-15,tablet,social,NL,515,1,0,0.0
U003561,B,2026-01-04,desktop,organic,FR,562,0,0,0.0
U003562,B,2025-12-30,mobile,paid_search,FR,439,0,0,0.0
U003563,B,2026-01-02,desktop,social,FR,489,0,0,0.0
U003564,B,2025-12-05,tablet,organic,DE,390,0,0,0.0
U003565,A,2025-12-01,desktop,paid_search,ZA,772,0,0,0.0
U003566,B,2025-12-11,mobile,organic,GB,671,0,0,0.0
U003567,A,2025-12-09,tablet,organic,NL,316,0,0,0.0
U003568,A,2026-01-30,mobile,organic,FR,167,0,0,0.0
U003569,A,2026-01-09,mobile,social,DE,95,0,0,0.0
U003570,A,2026-01-22,mobile,paid_search,NL,283,0,1,127.83
U003571,A,2025-12-11,mobile,paid_search,ES,476,0,0,0.0
U003572,A,2026-01-14,desktop,email,ZA,711,0,0,0.0
U003573,B,2025-12-02,desktop,organic,DE,743,1,0,0.0
U003574,A,2025-12-08,mobile,organic,NL,313,0,0,0.0
U003575,B,2026-01-30,mobile,organic,FR,698,0,0,0.0
U003576,B,2026-01-30,mobile,email,GB,592,0,1,147.33
U003577,A,2025-12-05,desktop,email,ZA,572,0,0,0.0
U003578,A,2025-12-14,mobile,social,ZA,641,0,0,0.0
U003579,A,2025-12-02,mobile,email,ZA,142,0,0,0.0
U003580,B,2025-12-12,desktop,organic,ZA,377,1,0,0.0
U003581,B,2026-01-19,mobile,organic,NL,42,0,0,0.0
U003582,B,2025-12-06,desktop,social,GB,760,0,0,0.0
U003583,B,2026-01-15,mobile,referral,GB,278,1,0,0.0
U003584,B,2026-01-27,mobile,organic,ZA,586,0,0,0.0
U003585,B,2025-12-08,mobile,organic,ES,258,0,0,0.0
U003586,A,2025-12-05,mobile,paid_search,DE,504,0,0,0.0
U003587,A,2025-12-12,mobile,organic,ZA,139,0,0,0.0
U003588,B,2026-01-26,desktop,organic,ZA,284,1,0,0.0
U003589,A,2025-12-03,mobile,paid_search,DE,678,0,0,0.0
U003590,B,2026-01-13,mobile,social,ZA,103,0,0,0.0
U003591,B,2026-01-02,mobile,email,ZA,532,0,0,0.0
U003592,A,2025-12-10,mobile,paid_search,NL,510,1,0,0.0
U003593,B,2026-01-26,desktop,organic,GB,144,0,0,0.0
U003594,B,2026-01-09,mobile,paid_search,FR,341,0,0,0.0
U003595,A,2026-01-16,mobile,organic,FR,274,0,0,0.0
U003596,B,2025-12-28,mobile,paid_search,ZA,631,0,0,0.0
U003597,B,2026-01-01,mobile,email,ZA,786,1,1,95.48
U003598,B,2025-12-08,mobile,social,DE,645,0,0,0.0
U003599,B,2026-01-12,desktop,email,ZA,567,0,0,0.0
U003600,A,2026-01-19,mobile,paid_search,NL,64,0,0,0.0
U003601,A,2026-01-08,desktop,referral,GB,700,0,0,0.0
U003602,B,2025-12-14,desktop,organic,GB,441,0,0,0.0
U003603,B,2026-01-25,desktop,organic,ZA,505,0,0,0.0
U003604,A,2025-12-02,desktop,paid_search,NL,645,0,0,0.0
U003605,B,2025-12-13,desktop,email,ZA,509,0,0,0.0
U003606,A,2026-01-24,desktop,social,NL,241,0,0,0.0
U003607,A,2026-01-25,mobile,email,ZA,702,0,0,0.0
U003608,B,2026-01-03,desktop,email,ZA,737,0,0,0.0
U003609,A,2025-12-26,desktop,social,ZA,264,1,0,0.0
U003610,A,2025-12-29,mobile,organic,GB,300,0,0,0.0
U003611,B,2025-12-18,mobile,organic,FR,153,1,0,0.0
U003612,A,2025-12-23,desktop,paid_search,GB,156,0,0,0.0
U003613,B,2025-12-08,desktop,organic,FR,484,1,1,81.48
U003614,A,2025-12-25,desktop,organic,DE,184,0,0,0.0
U003615,B,2026-01-26,mobile,organic,DE,429,0,1,79.12
U003616,A,2026-01-10,mobile,referral,ES,199,0,0,0.0
U003617,A,2026-01-02,desktop,referral,ES,350,0,0,0.0
U003618,B,2025-12-13,mobile,social,ZA,325,0,0,0.0
U003619,A,2025-12-27,desktop,organic,ZA,68,1,0,0.0
U003620,B,2025-12-09,mobile,email,ES,643,0,0,0.0
U003621,A,2025-12-09,desktop,email,FR,666,0,0,0.0
U003622,B,2026-01-12,desktop,organic,DE,753,1,0,0.0
U003623,A,2025-12-02,desktop,paid_search,ZA,512,1,1,168.47
U003624,B,2026-01-24,desktop,email,ZA,518,1,0,0.0
U003625,B,2025-12-31,desktop,organic,FR,288,0,0,0.0
U003626,B,2025-12-22,desktop,organic,NL,703,0,0,0.0
U003627,A,2026-01-06,mobile,organic,ZA,507,0,0,0.0
U003628,A,2025-12-28,mobile,organic,GB,32,0,0,0.0
